Description,Specification,Ratings,Price,Original_price,Discount,Reviews
"Lenovo Lenovo Ideapad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 Laptop  (14 Inch, Cloud Grey, 1.3 Kg, With MS Office)",[],"['4.1', '4.1', '4.4', '4']","['₹25,990']","['₹40,490']",['35% off'],"['2,362 Ratings & 216 Reviews', '(2,362)', '(3,867)', '(3,956)']"
"WINGS Nuvobook V1 Aluminium Alloy Metal Body Intel Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) WL-Nuvobook V1-GRN Thin and Light Laptop  (15.6 Inch, Green, 1.60 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'WL-Nuvobook V1-GRN'], ['Part Number', 'WL-Nuvobook V1-GRN'], ['Model Name', 'WL-Nuvobook V1-GRN'], ['Series', 'Nuvobook V1 Aluminium Alloy Metal Body Intel'], ['Color', 'Green'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 10 Hours'], ['MS Office Provided', 'No']]","['4.1', '4.1', '3.3', '4.1']","['₹27,990']","['₹59,999']",['53% off'],"['1,082 Ratings & 226 Reviews', '(1,082)', '(3)', '(31,340)']"
"HP Victus AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15-fb1016AX Gaming Laptop  (15.6 Inch, Performance Blue, 2.37 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15-fb1016AX'], ['Part Number', '8R0L2PA#ACJ'], ['Model Name', '15-fb1016AX'], ['Series', 'Victus'], ['Color', 'Performance Blue'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '3.9', '4.3']","['₹54,990']","['₹75,142']",['26% off'],"['135 Ratings & 14 Reviews', '(135)', '(5,026)', '(2,949)']"
"DELL Vostro AMD Ryzen 5 Hexa Core 5625U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 3425 Metal Thin and Light Laptop  (14 Inch, Titan Grey Aluminium, 1.48 Kg, With MS Office)","[['Sales Package', 'Laptop, Battery, Adapter, Cables, User Manuals'], ['Model Number', 'Vostro 3425 Metal'], ['Part Number', 'D552267WIN9S'], ['Model Name', 'Vostro 3425'], ['Series', 'Vostro'], ['Color', 'Titan Grey Aluminium'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 7 hours'], ['Battery Cell', '3-Cell Battery, 41WHr'], ['MS Office Provided', 'Yes']]","['4.9', '4.9', '3.9', '4.1']","['₹49,865']","['₹79,292']",['37% off'],"['7 Ratings & 0 Reviews', '(7)', '(2,662)', '(883)']"
"HP (2023) 12th Gen N305 Intel Core i3 N305 - (8 GB/512 GB SSD/Windows 11 Home) 14-Ep0068TU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '14-Ep0068TU'], ['Part Number', '80D23PA#ACJ'], ['Model Name', '14-Ep0068TU'], ['Series', '(2023) 12th Gen N305'], ['Color', 'Natural Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.9', '4.2']","['₹42,690']","['₹51,134']",['16% off'],"['467 Ratings & 41 Reviews', '(467)', '(5,026)', '(1,791)']"
"SAMSUNG Galaxy Book2 Intel Core i5 12th Gen 1235U - (8 GB/256 GB SSD/Windows 11 Home) NP750XED-KB1IN Thin and Light Laptop  (15.6 Inch, Graphite, 1.57 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'NP750XED-KB1IN'], ['Part Number', 'NP750XED-KB1IN'], ['Model Name', 'NP750XED-KB1IN'], ['Series', 'Galaxy Book2'], ['Color', 'Graphite'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '45 W USB Type-C Adapter'], ['MS Office Provided', 'Yes']]","['4.5', '4.5', '4', '4.1']","['₹56,990']","['₹79,990']",['28% off'],"['143 Ratings & 22 Reviews', '(143)', '(73)', '(304)']"
"HP Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) 15a- na0012TU Chromebook  (15.6 Inch, Forest Teal, 1.07 Kg)","[['Sales Package', 'Laptop, battery, power adapter, user guide'], ['Model Number', '15a- na0012TU'], ['Part Number', '743A1PA#ACJ'], ['Model Name', '15a- na0012TU'], ['Color', 'Forest Teal'], ['Type', 'Chromebook'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '2 cell'], ['MS Office Provided', 'No']]","['3.9', '3.9', '3.9', '4.1']","['₹18,990']","['₹30,016']",['36% off'],"['2,553 Ratings & 332 Reviews', '(2,553)', '(2,500)', '(256)']"
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'A715-76G'], ['Part Number', 'UN.QMYSI.002'], ['Model Name', 'A715-76G'], ['Series', 'Aspire 7'], ['Color', 'Charcoal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['MS Office Provided', 'No']]","['4.2', '4.2', '4.3', '4.1']","['₹56,990']","['₹78,999']",['27% off'],"['984 Ratings & 90 Reviews', '(984)', '(633)', '(237)']"
"Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) A715-76G-59WG Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)",[],"['4.2', '4.2', '3.8', '4.6']","['₹52,990']","['₹83,999']",['36% off'],"['984 Ratings & 90 Reviews', '(984)', '(81)', '(841)']"
"Lenovo V15 Series AMD Athlon Dual Core 7120U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light Laptop  (15.6 Inch, Silver, 1.6 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide'], ['Model Number', 'V15'], ['Part Number', '82YUA017IN'], ['Model Name', 'V15'], ['Series', 'V15 Series'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 8 hours'], ['MS Office Provided', 'No']]","['4.8', '4.8', '3.9', '4.1']","['₹24,990']","['₹38,000']",['34% off'],"['4 Ratings & 2 Reviews', '(4)', '(2,500)', '(256)']"
"Acer Aspire 7 (2023) Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/60 Hz) A715-76G-54LX Gaming Laptop  (15.6 Inch, Charcoal Black, 2.1 Kg)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'A715-76G-54LX'], ['Part Number', 'NH.QMESI.002'], ['Model Name', 'A715-76G'], ['Series', 'Aspire 7 (2023)'], ['Color', 'Charcoal Black'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.8', '4.2']","['₹47,990']","['₹75,999']",['36% off'],"['1,376 Ratings & 130 Reviews', '(1,376)', '(81)', '(1,791)']"
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 2050) 15ARH7 Gaming Laptop  (15.6 Inch, Onyx Grey, 2.32 Kg)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', '15ARH7'], ['Part Number', '82SB00NXIN'], ['Model Name', '15ARH7'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Onyx Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Battery Backup', 'Upto 7.8 Hours'], ['MS Office Provided', 'No']]","['4.2', '4.2', '3.8']","['₹56,990']","['₹87,590']",['34% off'],"['69 Ratings & 8 Reviews', '(69)', '(81)']"
"ASUS VivoBook K15 OLED (2022) Intel Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 10 Home) K513EA-L302TS Thin and Light Laptop  (15.6 inch, Indie Black, 1.80 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'K513EA-L302TS'], ['Part Number', '90NB0SG1-M14030 | 90NB0SG1-M24900'], ['Model Name', 'K513EA-L302TS'], ['Series', 'VivoBook K15 OLED (2022)'], ['Color', 'Indie Black'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '65W AC Adapter'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.4', '4.4', '4.4', '4.2']","['₹46,000']","['₹58,990']",['22% off'],"['1,711 Ratings & 271 Reviews', '(1,711)', '(197)', '(1,824)']"
"MSI Modern 14 Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C11M-029IN Thin and Light Laptop  (14 Inch, Classic Black, 1.4 Kg)",[],"['4.2', '4.2', '4', '4.4']","['₹39,990']","['₹59,990']",['33% off'],"['974 Ratings & 123 Reviews', '(974)', '(73)', '(8,553)']"
"HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15-fb0050AX Gaming Laptop  (15.6 inch, Mica Silver, 2.37 kg, With MS Office)",[],"['4.9', '4.9', '3.9', '3.8']","['₹59,850']","['₹83,038']",['27% off'],"['14 Ratings & 0 Reviews', '(14)', '(5,026)', '(81)']"
"Lenovo IdeaPad Gaming 3 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IAH7 Gaming Laptop  (15.6 inch, Onyx Grey, 2.315 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', '15IAH7'], ['Part Number', '82S9014LIN'], ['Model Name', '15IAH7'], ['Series', 'IdeaPad Gaming 3'], ['Color', 'Onyx Grey'], ['Type', 'Gaming Laptop'], ['Suitable For', 'Gaming'], ['Power Supply', '170W Slim Tip (3 Pin)'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.8', '4.4']","['₹70,990']","['₹94,690']",['25% off'],"['410 Ratings & 53 Reviews', '(410)', '(81)', '(3,941)']"
"ASUS VivoBook 16X AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1603QA-MB711WS Thin and Light Laptop  (16 Inch, Quiet Blue, 1.80 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'M1603QA-MB711WS'], ['Part Number', '90NB0Y81-M002R0'], ['Model Name', 'M1603QA-MB711WS'], ['Series', 'VivoBook 16X'], ['Color', 'Quiet Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Power Supply', '90W AC Adapter'], ['Battery Cell', '3'], ['MS Office Provided', 'Yes']]","['4.3', '4.3', '3.7', '4.4']","['₹57,990']","['₹86,990']",['33% off'],"['124 Ratings & 9 Reviews', '(124)', '(71)', '(2,824)']"
"ASUS Vivobook 15 Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1504ZA-NJ521WS Thin and Light Laptop  (15.6 Inch, Quiet Blue, 1.70 Kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'X1504ZA-NJ521WS'], ['Part Number', '90NB1021-M00FZ0'], ['Model Name', 'X1504ZA-NJ521WS'], ['Series', 'Vivobook 15'], ['Color', 'Quiet Blue'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Cell', '3 Cell'], ['MS Office Provided', 'Yes']]","['4.2', '4.2', '4.4', '4.1']","['₹49,681']","['₹90,990']",['45% off'],"['12 Ratings & 0 Reviews', '(12)', '(28)', '(237)']"
"Lenovo V15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/DOS) V15 G4 Thin and Light Laptop  (15.6 Inch, Arctic Grey, 1.65 Kg)","[['Sales Package', 'Laptop, User manual, Adapter'], ['Model Number', 'V15 G4'], ['Part Number', '82YU00W6IN'], ['Model Name', 'V15 G4'], ['Series', 'V15'], ['Color', 'Arctic Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 8.7 Hours'], ['MS Office Provided', 'No']]","['4.1', '4.1', '4', '3.8']","['₹27,990']","['₹36,424']",['23% off'],"['32 Ratings & 4 Reviews', '(32)', '(3,956)', '(67)']"
"Lenovo IdeaPad AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) IdeaPad 5 15ALC05 Thin and Light Laptop  (15.6 inch, Graphite Grey, 1.66 kg, With MS Office)","[['Sales Package', 'Laptop, Power Adaptor, User Guide, Warranty Documents'], ['Model Number', 'IdeaPad 5 15ALC05'], ['Part Number', '82LN00R9IN'], ['Series', 'IdeaPad'], ['Color', 'Graphite Grey'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Processing & Multitasking'], ['Battery Backup', 'Upto 14 hours'], ['Power Supply', '65W Round Tip Adapter'], ['MS Office Provided', 'Yes']]","['4', '4', '4.2', '4.3']","['₹40,563']","['₹78,290']",['48% off'],"['129 Ratings & 18 Reviews', '(129)', '(1,791)', '(633)']"
"HP 245 G9 AMD R3 3250U AMD Ryzen 3 Dual Core AMD Ryzen™ 3 processor 3250U - (8 GB/512 GB SSD/DOS) 245 G9 Thin and Light Laptop  (14 inch, Silver, 1.47 kg)","[['Sales Package', 'Laptop, Power Adapter, User Guide'], ['Model Number', '245 G9'], ['Part Number', '841W7PA#ACJ'], ['Model Name', '245 G9'], ['Series', '245 G9 AMD R3 3250U'], ['Color', 'Silver'], ['Type', 'Thin and Light Laptop'], ['Suitable For', 'Entertainment, Everyday Use, Learning, Travel & Business'], ['Battery Backup', '4 hours'], ['Power Supply', 'HP Smart 65 W External AC power adapter'], ['Battery Cell', 'HP Long Life 3-cell, 41 Wh Li-ion'], ['MS Office Provided', 'No'], ['Inbuilt 4G LTE', 'No'], ['Stylus Included', 'No']]","['3.9', '4.1']","['₹23,990']","['₹40,048']",['40% off'],"['(4,498)', '(883)']"
